"","breed","outcome_subtype","outcome_type","sex","Spay.Neuter","age.at.outcome","age_group","dob_year","dob_month","dob_monthyear","outcome_month","outcome_year","outcome_weekday","outcome_hour","cfa_breed","domestic_breed","coat_pattern","color1","color2","coat","is.kitten","adopted"
"10770","domestic mediumhair","","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2016,8,"2016-12","12",2016,"Tuesday",17,FALSE,TRUE,"tortie","other","white","tortie",TRUE,TRUE
"10771","domestic shorthair","","Adoption","Female",TRUE,0.328767123,"(-0.022, 2.2]",2015,5,"2015-09","9",2015,"Saturday",17,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10772","domestic shorthair","","Adoption","Male",TRUE,3,"(2.2, 4.4]",2014,9,"2017-11","11",2017,"Sunday",17,FALSE,TRUE,"solid","blue","","blue",FALSE,TRUE
"10773","domestic shorthair","Foster","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2015,10,"2016-01","1",2016,"Sunday",13,FALSE,TRUE,"torbie","other","","torbie",TRUE,TRUE
"10774","domestic longhair","","Adoption","Female",TRUE,0.657534247,"(-0.022, 2.2]",2015,8,"2016-04","4",2016,"Thursday",18,FALSE,TRUE,"solid","other","","blue cream",FALSE,TRUE
"10775","domestic shorthair","Foster","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2016,3,"2016-07","7",2016,"Friday",14,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10776","domestic mediumhair","Foster","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2017,10,"2017-12","12",2017,"Tuesday",10,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10777","domestic longhair","","Adoption","Female",TRUE,0.493150685,"(-0.022, 2.2]",2015,8,"2016-02","2",2016,"Monday",15,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"10778","persian","","Adoption","Male",TRUE,16,"(15.4, 17.6]",2001,7,"2017-07","7",2017,"Wednesday",15,TRUE,FALSE,"tabby","white","brown","white",FALSE,TRUE
"10779","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,2,"2017-05","5",2017,"Friday",17,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10780","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,8,"2017-10","10",2017,"Sunday",17,FALSE,TRUE,"tabby","white","brown","white",TRUE,TRUE
"10781","domestic shorthair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,4,"2015-06","6",2015,"Wednesday",18,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"10782","russian blue","Foster","Adoption","Female",TRUE,0.328767123,"(-0.022, 2.2]",2017,4,"2017-08","8",2017,"Thursday",11,TRUE,FALSE,"tabby","blue","","blue",TRUE,TRUE
"10783","domestic shorthair","Foster","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2015,5,"2015-08","8",2015,"Friday",12,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10784","domestic shorthair","","Adoption","Male",TRUE,8,"(6.6, 8.8]",2006,11,"2015-05","5",2015,"Tuesday",11,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"10785","domestic shorthair","","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2015,8,"2016-09","9",2016,"Monday",18,FALSE,TRUE,"calico","other","","calico",FALSE,TRUE
"10786","domestic shorthair","Foster","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2015,10,"2017-02","2",2017,"Friday",11,FALSE,TRUE,"solid","black","","black",FALSE,TRUE
"10787","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,6,"2016-08","8",2016,"Tuesday",16,FALSE,TRUE,"calico","other","","calico",TRUE,TRUE
"10788","domestic shorthair","","Adoption","Female",TRUE,0.493150685,"(-0.022, 2.2]",2015,8,"2016-02","2",2016,"Saturday",15,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"10789","domestic shorthair","","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2015,8,"2017-01","1",2017,"Monday",14,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"10790","domestic shorthair","","Adoption","Female",TRUE,0.328767123,"(-0.022, 2.2]",2015,10,"2016-02","2",2016,"Monday",13,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10791","domestic shorthair","","Adoption","Female",TRUE,0.493150685,"(-0.022, 2.2]",2016,12,"2017-07","7",2017,"Thursday",17,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"10792","domestic shorthair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,8,"2016-10","10",2016,"Thursday",8,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10793","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,7,"2016-10","10",2016,"Friday",11,FALSE,TRUE,"tabby","white","brown","white",TRUE,TRUE
"10794","domestic shorthair","","Adoption","Male",FALSE,0.164383562,"(-0.022, 2.2]",2017,5,"2017-07","7",2017,"Tuesday",17,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"10795","domestic shorthair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2017,5,"2017-07","7",2017,"Thursday",8,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"10796","domestic shorthair","","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2017,5,"2017-08","8",2017,"Tuesday",17,FALSE,TRUE,"tabby","white","brown","white",TRUE,TRUE
"10797","domestic shorthair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,4,"2015-06","6",2015,"Saturday",16,FALSE,TRUE,"tabby","brown","","brown",TRUE,TRUE
"10798","domestic shorthair","","Adoption","Male",TRUE,2,"(-0.022, 2.2]",2015,11,"2017-12","12",2017,"Saturday",13,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,TRUE
"10799","domestic shorthair","","Adoption","Female",TRUE,0.410958904,"(-0.022, 2.2]",2016,7,"2016-12","12",2016,"Sunday",17,FALSE,TRUE,"tabby","brown","","brown",TRUE,TRUE
"10800","domestic shorthair","","Adoption","Female",TRUE,7,"(6.6, 8.8]",2008,3,"2015-05","5",2015,"Friday",16,FALSE,TRUE,"torbie","other","","torbie",FALSE,TRUE
"10801","domestic mediumhair","","Adoption","Male",TRUE,4,"(2.2, 4.4]",2013,1,"2017-10","10",2017,"Saturday",16,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"10802","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,5,"2015-08","8",2015,"Tuesday",18,FALSE,TRUE,"tabby","blue","","blue",TRUE,TRUE
"10803","domestic longhair","","Adoption","Female",TRUE,12,"(11.0, 13.2]",2004,9,"2016-09","9",2016,"Wednesday",18,FALSE,TRUE,"solid","black","","black",FALSE,TRUE
"10804","domestic shorthair","","Adoption","Male",TRUE,5,"(4.4, 6.6]",2010,7,"2015-08","8",2015,"Friday",16,FALSE,TRUE,"solid","black","","black",FALSE,TRUE
"10805","domestic shorthair","Foster","Adoption","Male",TRUE,5,"(4.4, 6.6]",2012,5,"2017-09","9",2017,"Sunday",18,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"10806","domestic shorthair","Foster","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2017,4,"2017-07","7",2017,"Thursday",8,FALSE,TRUE,"tabby","blue","","blue",TRUE,TRUE
"10807","domestic shorthair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,9,"2015-11","11",2015,"Tuesday",13,FALSE,TRUE,"solid","black","white","black",TRUE,TRUE
"10808","domestic shorthair","","Adoption","Female",TRUE,0.410958904,"(-0.022, 2.2]",2016,6,"2016-11","11",2016,"Wednesday",17,FALSE,TRUE,"solid","black","black","black",TRUE,TRUE
"10809","domestic shorthair","Foster","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,5,"2016-07","7",2016,"Wednesday",10,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10810","domestic shorthair","","Adoption","Female",TRUE,6,"(4.4, 6.6]",2009,11,"2016-01","1",2016,"Saturday",15,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"10811","domestic shorthair","","Adoption","Female",TRUE,0.328767123,"(-0.022, 2.2]",2015,3,"2015-08","8",2015,"Sunday",15,FALSE,TRUE,"tortie","other","","tortie",TRUE,TRUE
"10812","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2017,9,"2017-12","12",2017,"Tuesday",16,FALSE,TRUE,"point","other","","flame",TRUE,TRUE
"10813","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,4,"2015-07","7",2015,"Sunday",18,FALSE,TRUE,"tabby","orange","white","orange ",TRUE,TRUE
"10814","domestic shorthair","Foster","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2016,10,"2017-02","2",2017,"Saturday",12,FALSE,TRUE,"torbie","other","","torbie",TRUE,TRUE
"10815","domestic shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2017,4,"2017-08","8",2017,"Saturday",13,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10816","domestic longhair","","Adoption","Female",TRUE,8,"(6.6, 8.8]",2008,3,"2017-01","1",2017,"Saturday",18,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"10817","domestic shorthair","Foster","Adoption","Male",TRUE,3,"(2.2, 4.4]",2013,9,"2016-12","12",2016,"Sunday",10,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,TRUE
"10818","domestic shorthair","Foster","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2015,4,"2015-06","6",2015,"Tuesday",8,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10819","domestic shorthair","Foster","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2016,3,"2016-07","7",2016,"Saturday",13,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10820","domestic shorthair","Foster","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2017,4,"2017-07","7",2017,"Saturday",16,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10821","domestic shorthair","","Adoption","Female",TRUE,4,"(2.2, 4.4]",2013,2,"2017-10","10",2017,"Monday",15,FALSE,TRUE,"solid","blue","","blue",FALSE,TRUE
"10822","domestic shorthair","Foster","Adoption","Female",TRUE,0.328767123,"(-0.022, 2.2]",2016,6,"2016-11","11",2016,"Saturday",12,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"10823","american shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2017,8,"2017-12","12",2017,"Saturday",13,TRUE,FALSE,"tabby","other","white","gray ",TRUE,TRUE
"10824","domestic shorthair","","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2015,5,"2015-08","8",2015,"Wednesday",17,FALSE,TRUE,"tortie","other","","tortie",TRUE,TRUE
"10825","domestic mediumhair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2015,8,"2015-11","11",2015,"Saturday",13,FALSE,TRUE,"calico","other","","calico",TRUE,TRUE
"10826","domestic mediumhair","","Adoption","Female",TRUE,0.328767123,"(-0.022, 2.2]",2015,3,"2015-07","7",2015,"Sunday",13,FALSE,TRUE,"solid","white","black","white",TRUE,TRUE
"10827","domestic shorthair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,6,"2016-08","8",2016,"Friday",17,FALSE,TRUE,"tabby","blue","white","blue ",TRUE,TRUE
"10828","domestic longhair","","Adoption","Female",TRUE,0.164383562,"(-0.022, 2.2]",2016,9,"2016-12","12",2016,"Friday",15,FALSE,TRUE,"tortie","other","","tortie",TRUE,TRUE
"10829","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2016,8,"2016-10","10",2016,"Sunday",17,FALSE,TRUE,"solid","white","black","white",TRUE,TRUE
"10830","domestic shorthair","","Adoption","Male",FALSE,1,"(-0.022, 2.2]",2016,1,"2017-02","2",2017,"Saturday",14,FALSE,TRUE,"solid","black","white","black",FALSE,TRUE
"10831","domestic shorthair","Foster","Adoption","Female",TRUE,0.246575342,"(-0.022, 2.2]",2015,4,"2015-08","8",2015,"Friday",15,FALSE,TRUE,"solid","black","","black",TRUE,TRUE
"10832","siamese","Foster","Adoption","Male",TRUE,2,"(-0.022, 2.2]",2014,7,"2016-09","9",2016,"Saturday",17,TRUE,FALSE,"point","other","","lynx",FALSE,TRUE
"10833","maine coon","","Adoption","Female",TRUE,2,"(-0.022, 2.2]",2013,7,"2015-07","7",2015,"Saturday",16,TRUE,FALSE,"tabby","brown","","brown",FALSE,TRUE
"10834","domestic longhair","","Adoption","Female",TRUE,9,"(8.8, 11.0]",2008,3,"2017-03","3",2017,"Sunday",13,FALSE,TRUE,"tabby","brown","white","brown ",FALSE,TRUE
"10835","domestic shorthair","","Adoption","Male",TRUE,0.164383562,"(-0.022, 2.2]",2017,7,"2017-09","9",2017,"Wednesday",18,FALSE,TRUE,"tabby","brown","white","brown ",TRUE,TRUE
"10836","domestic mediumhair","","Adoption","Female",TRUE,1,"(-0.022, 2.2]",2015,5,"2016-06","6",2016,"Thursday",18,FALSE,TRUE,"tabby","brown","","brown",FALSE,TRUE
"10837","domestic shorthair","","Adoption","Male",TRUE,0.246575342,"(-0.022, 2.2]",2016,8,"2016-12","12",2016,"Friday",17,FALSE,TRUE,"solid","black","white","black",TRUE,TRUE
"10838","domestic shorthair","","Adoption","Male",FALSE,0.164383562,"(-0.022, 2.2]",2017,3,"2017-05","5",2017,"Monday",17,FALSE,TRUE,"tabby","orange","white","orange ",TRUE,TRUE
